CustomerID	Age	Gender	Tenure	Usage Frequency	Support Calls	Payment Delay	Subscription Type	Contract Length	Total Spend	Last Interaction	Churn
1378	42	Female	49	17	6	11	Premium	Quarterly	612	7	0
1379	41	Female	38	23	2	14	Standard	Monthly	617	3	0
1380	23	Female	33	29	1	26	Basic	Annual	806	29	0
1381	37	Male	17	17	3	28	Standard	Quarterly	504	2	0
1382	27	Male	46	4	10	5	Basic	Annual	786	9	0
1383	24	Female	37	16	4	12	Standard	Monthly	182	16	0
1384	46	Female	36	27	10	26	Standard	Monthly	746	1	1
1385	49	Male	15	17	10	1	Standard	Quarterly	796	13	0
1386	49	Female	54	27	6	6	Premium	Monthly	289	13	0
1387	36	Female	12	28	10	0	Standard	Annual	595	17	0
1388	40	Male	9	25	10	6	Premium	Quarterly	348	13	0
1389	21	Male	19	1	9	16	Standard	Annual	934	9	0
1390	33	Female	9	19	9	16	Standard	Annual	665	9	0
1391	29	Male	24	13	0	28	Basic	Annual	913	2	0
1392	49	Male	28	7	4	18	Basic	Quarterly	173	1	0
1393	55	Male	22	1	10	16	Basic	Annual	832	22	1
1394	58	Female	42	29	7	29	Standard	Quarterly	433	2	1
1395	45	Female	43	3	4	12	Standard	Annual	446	11	0
1396	34	Male	23	9	3	21	Premium	Monthly	258	10	0
1397	32	Male	35	9	3	1	Standard	Monthly	927	13	0
1398	58	Male	49	27	4	28	Standard	Monthly	849	28	0
1399	53	Male	19	4	5	25	Basic	Quarterly	440	10	1
1400	32	Female	16	29	9	15	Premium	Monthly	962	10	0
1401	34	Male	30	8	0	15	Premium	Monthly	552	16	0
1402	48	Female	17	25	3	8	Standard	Quarterly	974	7	0
1403	55	Female	12	26	9	14	Basic	Monthly	892	30	0
1404	30	Female	60	28	1	30	Basic	Monthly	881	15	1
1405	54	Male	19	8	8	0	Standard	Annual	947	1	0
1406	42	Male	51	2	8	22	Standard	Annual	736	14	1
1407	45	Male	51	28	1	15	Standard	Annual	490	16	0
1408	25	Female	33	8	8	7	Premium	Monthly	910	5	0
1409	22	Female	56	12	3	7	Standard	Monthly	241	24	0
1410	23	Male	7	5	10	8	Basic	Annual	377	22	0
1411	41	Female	8	19	2	6	Premium	Monthly	851	2	0
1412	38	Female	49	15	2	8	Basic	Monthly	843	8	0
1413	23	Female	11	8	10	17	Premium	Quarterly	277	18	0
1414	30	Female	29	9	10	2	Standard	Quarterly	640	24	0
1415	34	Male	55	7	2	16	Premium	Quarterly	706	16	0
1416	20	Female	47	23	5	18	Standard	Quarterly	592	8	1
1417	27	Female	31	13	7	13	Basic	Quarterly	144	12	0
1418	39	Female	51	30	2	9	Premium	Monthly	737	25	0
1419	48	Male	44	10	8	15	Basic	Annual	715	11	0
1420	61	Male	52	18	8	12	Standard	Quarterly	449	2	0
1421	35	Male	55	17	2	29	Basic	Quarterly	884	12	0
1422	32	Female	25	10	9	27	Basic	Quarterly	368	27	1
1423	18	Female	5	22	6	1	Standard	Monthly	206	18	0
1424	25	Male	10	30	3	8	Standard	Monthly	203	28	0
1425	40	Male	40	30	2	15	Basic	Quarterly	779	6	0
1426	44	Female	10	27	2	21	Standard	Monthly	756	27	1
1427	52	Male	41	10	4	21	Basic	Monthly	257	30	0
1428	45	Male	38	27	2	10	Standard	Annual	385	4	0
1429	46	Male	5	25	8	27	Premium	Annual	495	25	0
1430	42	Male	33	21	1	7	Standard	Quarterly	812	15	0
1431	38	Female	21	12	6	21	Standard	Monthly	903	19	1
1432	28	Female	55	13	9	5	Premium	Monthly	494	21	0
1433	29	Male	3	20	7	3	Premium	Quarterly	724	14	0
1434	26	Male	36	2	2	21	Standard	Quarterly	842	5	0
1435	37	Male	11	30	5	7	Premium	Quarterly	637	20	0
1436	25	Female	31	18	9	15	Basic	Quarterly	934	9	0
1437	36	Female	12	4	3	19	Basic	Quarterly	224	16	0
1438	30	Female	35	11	7	12	Standard	Monthly	964	24	0
1439	44	Female	27	8	8	30	Standard	Annual	883	25	1
1440	33	Male	7	5	6	2	Premium	Monthly	790	9	0
1441	36	Male	26	25	1	15	Premium	Annual	740	14	0
1442	51	Female	23	2	2	1	Standard	Annual	691	25	0
1443	27	Female	23	14	7	6	Standard	Annual	950	26	0
1444	42	Female	16	2	4	20	Basic	Quarterly	980	28	0
1445	62	Male	24	17	8	13	Standard	Monthly	667	4	0
1446	52	Male	29	2	5	25	Premium	Quarterly	769	24	1
1447	35	Female	23	27	10	4	Premium	Annual	609	27	0
1448	53	Male	46	28	10	23	Basic	Monthly	995	10	1
1449	18	Male	12	30	3	3	Standard	Monthly	219	30	0
1450	44	Female	26	20	7	10	Premium	Quarterly	391	10	0
1451	50	Male	31	24	5	17	Premium	Monthly	267	10	1
1452	47	Male	56	21	6	0	Premium	Annual	144	9	0
1453	57	Female	52	27	4	3	Premium	Annual	868	15	0
1454	42	Female	2	19	3	0	Premium	Annual	676	30	0
1455	61	Male	57	29	8	8	Standard	Monthly	959	17	0
1456	20	Female	24	18	6	7	Premium	Monthly	647	24	0
1457	19	Female	55	13	7	16	Standard	Annual	499	22	1
1458	42	Male	36	17	0	15	Premium	Annual	689	29	0
1459	64	Male	23	30	6	3	Basic	Annual	282	9	0
1460	32	Male	11	2	10	10	Standard	Annual	531	25	1
1461	60	Male	1	4	10	26	Basic	Quarterly	769	22	1
1462	51	Male	37	27	3	7	Basic	Annual	566	21	0
1463	27	Male	25	29	9	24	Premium	Monthly	693	4	1
1464	50	Male	27	26	5	25	Basic	Monthly	142	11	1
1465	33	Male	21	19	9	20	Basic	Quarterly	156	26	0
1466	26	Female	20	29	5	19	Standard	Quarterly	251	23	0
1467	42	Male	45	30	2	11	Basic	Monthly	530	12	0
1468	23	Female	34	9	9	29	Basic	Quarterly	670	13	1
1469	46	Male	50	25	7	3	Premium	Quarterly	425	2	0
1470	51	Male	3	20	4	19	Standard	Monthly	791	29	0
1471	35	Female	25	27	7	27	Standard	Quarterly	293	11	1
1472	52	Female	47	27	6	7	Standard	Monthly	669	19	0
1473	18	Female	28	21	4	18	Basic	Monthly	371	20	0
1474	52	Female	15	20	4	4	Basic	Quarterly	170	11	0
1475	52	Male	5	24	0	19	Standard	Annual	227	18	0
1476	31	Male	1	26	8	21	Standard	Annual	158	7	0
1477	57	Male	33	4	6	2	Premium	Annual	728	7	1
1478	52	Female	34	9	5	16	Premium	Quarterly	158	22	1
1479	47	Male	27	11	5	10	Premium	Quarterly	631	30	0
1480	55	Male	23	3	10	1	Standard	Monthly	878	22	1
1481	27	Female	10	10	3	20	Basic	Monthly	661	30	0
1482	56	Male	21	17	2	29	Premium	Annual	996	10	0
1483	33	Male	41	28	0	29	Standard	Monthly	193	15	0
1484	65	Male	50	6	6	17	Premium	Quarterly	547	27	1
1485	45	Female	5	27	10	14	Premium	Monthly	753	3	0
1486	60	Female	44	5	9	26	Premium	Annual	410	7	1
1487	58	Male	49	28	7	28	Standard	Annual	221	2	1
1488	45	Female	34	5	8	21	Standard	Monthly	961	9	1
1489	61	Female	44	4	7	6	Standard	Quarterly	685	7	1
1490	30	Female	38	26	10	9	Standard	Quarterly	134	2	0
1491	58	Male	21	6	8	0	Premium	Quarterly	129	18	0
1492	26	Female	33	26	7	7	Premium	Monthly	971	9	0
1493	22	Female	26	12	1	19	Standard	Annual	517	3	0
1494	54	Female	24	29	1	21	Basic	Monthly	686	17	1
1495	21	Male	45	8	1	14	Basic	Annual	280	12	0
1496	38	Female	39	6	2	12	Standard	Quarterly	310	2	0
1497	23	Female	44	16	2	17	Standard	Monthly	921	18	0
1498	60	Male	30	8	4	26	Standard	Annual	950	7	0
1499	20	Male	2	5	7	2	Basic	Monthly	734	9	0
1500	57	Male	37	10	10	27	Premium	Quarterly	229	15	1
1501	53	Male	19	5	3	24	Premium	Annual	930	24	0
1502	49	Male	56	24	8	19	Basic	Quarterly	933	21	1
1503	46	Female	52	20	0	14	Standard	Monthly	355	25	0
1504	62	Female	22	17	10	13	Premium	Monthly	298	17	0
1505	43	Female	10	27	8	2	Premium	Monthly	849	6	0
1506	40	Female	57	17	10	22	Standard	Annual	139	5	1
1507	58	Male	2	16	9	11	Standard	Quarterly	656	26	0
1508	40	Male	58	24	5	4	Standard	Quarterly	830	3	0
1509	37	Male	28	3	5	6	Basic	Quarterly	203	20	0
1510	50	Female	4	20	10	21	Premium	Quarterly	705	2	0
1511	24	Female	13	14	7	17	Basic	Monthly	677	5	0
1512	54	Female	46	26	0	29	Basic	Annual	424	23	1
1513	57	Female	36	22	1	23	Standard	Quarterly	665	8	0
1514	21	Female	50	21	1	3	Basic	Quarterly	430	28	0
1515	23	Male	49	30	9	22	Standard	Annual	787	16	1
1516	33	Female	58	8	8	6	Standard	Annual	136	26	0
1517	33	Female	3	10	2	30	Premium	Annual	480	20	1
1518	29	Female	13	25	4	29	Premium	Monthly	608	14	1
1519	26	Female	18	22	2	26	Standard	Annual	696	12	0
1520	60	Female	22	5	6	24	Premium	Monthly	290	25	1
1521	41	Male	18	30	2	11	Standard	Quarterly	892	8	0
1522	44	Male	53	20	0	13	Standard	Annual	910	9	0
1523	63	Female	45	19	10	10	Premium	Monthly	584	15	0
1524	52	Male	52	5	1	6	Premium	Annual	605	19	0
1525	48	Female	46	22	6	21	Premium	Annual	766	27	1
1526	65	Female	4	23	0	22	Premium	Quarterly	572	14	0
1527	47	Male	38	16	0	2	Standard	Annual	641	19	0
1528	26	Male	51	24	6	9	Standard	Annual	158	6	0
1529	56	Male	16	9	10	21	Basic	Quarterly	906	3	0
1530	29	Female	16	13	2	4	Standard	Annual	271	21	0
1531	65	Male	22	30	5	22	Standard	Annual	189	20	0
1532	48	Female	22	16	0	4	Premium	Monthly	153	8	0
1533	40	Male	35	11	8	16	Premium	Annual	191	26	1
1534	50	Male	37	26	9	11	Basic	Monthly	677	12	0
1535	56	Male	20	7	4	10	Basic	Monthly	155	20	0
1536	25	Female	20	25	2	3	Premium	Quarterly	206	5	0
1537	48	Female	51	10	5	13	Standard	Monthly	809	24	0
1538	32	Female	23	17	2	2	Premium	Annual	897	27	0
1539	50	Female	44	25	9	14	Premium	Annual	570	18	0
1540	59	Male	12	17	1	26	Premium	Annual	377	22	0
1541	24	Male	55	13	7	18	Premium	Quarterly	177	13	1
1542	61	Female	36	9	1	15	Premium	Quarterly	732	26	0
1543	36	Female	17	16	5	10	Premium	Quarterly	440	23	0
1544	25	Male	57	8	5	23	Basic	Annual	206	18	1
1545	23	Female	31	21	5	24	Standard	Quarterly	152	7	1
1546	32	Female	29	21	5	15	Basic	Quarterly	198	25	0
1547	23	Female	1	28	0	4	Premium	Quarterly	634	13	0
1548	39	Female	34	9	0	24	Premium	Quarterly	419	8	1
1549	38	Female	44	18	4	8	Premium	Quarterly	496	28	0
1550	38	Male	32	11	6	16	Premium	Monthly	918	14	1
1551	38	Male	12	12	4	7	Premium	Annual	645	27	0
1552	21	Male	6	1	6	25	Basic	Monthly	255	25	0
1553	45	Female	29	21	7	12	Premium	Annual	232	13	0
1554	57	Female	38	19	7	4	Premium	Monthly	958	15	0
1555	40	Male	20	7	2	29	Premium	Quarterly	842	6	0
1556	60	Female	33	3	4	3	Basic	Quarterly	798	7	1
1557	30	Female	2	28	1	26	Basic	Quarterly	364	18	1
1558	58	Male	39	27	5	0	Basic	Monthly	407	17	0
1559	48	Female	48	15	8	22	Premium	Monthly	863	6	1
1560	35	Male	23	26	4	22	Basic	Annual	531	5	0
1561	53	Female	7	7	6	9	Basic	Monthly	299	15	0
1562	40	Male	51	20	7	29	Premium	Annual	650	5	1
1563	35	Male	16	1	5	23	Basic	Monthly	975	7	0
1564	30	Male	60	24	10	0	Standard	Quarterly	538	20	0
1565	49	Female	38	7	8	14	Standard	Annual	944	6	0
1566	65	Female	50	27	10	14	Premium	Annual	372	10	0
1567	38	Female	40	29	4	5	Basic	Annual	595	4	0
1568	46	Male	13	8	4	5	Basic	Quarterly	702	2	0
1569	60	Female	16	25	10	29	Basic	Monthly	875	9	1
1570	38	Male	29	20	10	22	Basic	Annual	418	18	1
1571	30	Male	24	22	3	29	Basic	Monthly	495	5	0
1572	64	Male	29	19	5	7	Premium	Monthly	605	7	0
1573	20	Female	6	27	10	29	Premium	Quarterly	518	6	0
1574	49	Male	6	24	8	15	Premium	Quarterly	846	23	0
1575	20	Male	2	20	5	16	Standard	Monthly	658	12	0
1576	20	Female	41	25	5	6	Standard	Annual	138	9	0
1577	39	Female	42	10	5	13	Premium	Quarterly	687	4	0
1578	62	Male	19	12	5	6	Basic	Quarterly	401	11	0
1579	54	Male	32	13	0	0	Standard	Quarterly	206	21	0
1580	39	Male	23	14	10	0	Standard	Quarterly	575	18	0
1581	42	Male	3	15	9	26	Premium	Annual	817	22	0
1582	30	Female	28	14	7	19	Premium	Annual	421	20	1
1583	54	Male	59	5	9	22	Standard	Quarterly	382	25	1
1584	31	Female	26	7	1	7	Basic	Monthly	368	11	0
1585	54	Female	50	13	9	7	Basic	Quarterly	959	18	0
1586	41	Male	33	28	2	23	Basic	Monthly	486	3	0
1587	59	Male	25	14	9	25	Premium	Annual	476	17	1
1588	25	Female	7	30	2	4	Basic	Quarterly	716	17	0
1589	65	Female	8	18	7	18	Standard	Annual	587	18	0
1590	49	Female	10	25	9	2	Standard	Quarterly	948	7	0
1591	61	Female	26	7	6	25	Basic	Quarterly	878	10	1
1592	60	Female	39	28	5	2	Standard	Quarterly	565	15	0
1593	19	Male	15	23	3	4	Standard	Quarterly	890	3	0
1594	50	Female	13	16	4	7	Basic	Annual	663	18	0
1595	38	Male	31	21	2	10	Standard	Annual	874	28	0
1596	62	Male	59	30	6	22	Premium	Monthly	136	16	1
1597	40	Female	7	26	5	11	Premium	Annual	174	23	0
1598	42	Male	2	16	1	5	Basic	Quarterly	822	8	0
1599	54	Male	3	18	10	11	Standard	Monthly	731	7	0
1600	35	Female	37	23	1	0	Premium	Annual	335	4	0
1601	62	Male	25	13	9	13	Basic	Annual	491	18	0
1602	50	Male	10	26	0	4	Standard	Annual	335	29	0
1603	35	Female	37	27	4	16	Basic	Quarterly	545	15	0
1604	34	Male	33	18	2	0	Standard	Annual	848	15	0
1605	44	Female	31	21	6	20	Basic	Monthly	593	19	1
1606	20	Male	47	14	2	12	Basic	Annual	300	9	0
1607	36	Male	3	21	5	9	Premium	Quarterly	882	30	0
1608	53	Male	41	22	1	23	Premium	Annual	696	8	0
1609	26	Male	38	10	2	29	Premium	Quarterly	143	16	0
1610	46	Male	52	11	8	1	Premium	Monthly	222	18	0
1611	57	Female	26	19	8	5	Premium	Monthly	702	6	0
1612	50	Male	13	21	4	12	Standard	Quarterly	179	23	0
1613	48	Female	52	5	7	28	Premium	Monthly	696	1	1
1614	42	Male	10	10	5	26	Basic	Monthly	951	17	0
1615	35	Male	24	15	7	25	Standard	Quarterly	141	29	1
1616	50	Male	4	12	1	30	Standard	Monthly	867	24	0
1617	37	Male	50	16	5	23	Premium	Annual	358	14	1
1618	19	Female	6	12	8	24	Standard	Monthly	845	23	1
1619	31	Male	44	13	10	22	Basic	Monthly	554	14	1
1620	29	Male	35	26	6	11	Premium	Monthly	639	18	0
1621	58	Male	35	27	2	28	Standard	Annual	373	10	0
1622	37	Male	7	15	10	8	Premium	Quarterly	572	28	0
1623	59	Male	41	15	9	4	Premium	Quarterly	812	8	0
1624	29	Female	46	12	4	18	Basic	Annual	508	20	0
1625	61	Female	40	6	6	2	Premium	Annual	308	22	0
1626	53	Male	40	29	6	1	Premium	Annual	893	2	0
1627	60	Female	40	19	8	3	Basic	Quarterly	841	19	0
1628	33	Female	60	21	9	11	Standard	Quarterly	246	24	0
1629	19	Female	12	8	4	2	Premium	Annual	739	11	0
1630	37	Female	48	27	8	26	Premium	Monthly	544	29	1
1631	43	Female	43	25	3	25	Standard	Monthly	387	2	1
1632	32	Female	23	10	0	6	Standard	Annual	568	21	0
1633	29	Male	33	29	9	8	Premium	Quarterly	508	12	0
1634	44	Male	13	9	4	15	Premium	Quarterly	876	22	0
1635	55	Female	24	3	1	5	Standard	Annual	729	4	0
1636	31	Female	34	1	2	0	Standard	Quarterly	842	22	0
1637	55	Male	26	2	4	15	Basic	Quarterly	993	27	1
1638	40	Female	22	1	9	12	Basic	Quarterly	971	9	0
1639	38	Male	24	3	5	15	Standard	Monthly	190	6	0
1640	38	Female	44	4	9	29	Basic	Quarterly	573	16	1
1641	62	Male	27	20	9	19	Premium	Monthly	252	5	1
1642	40	Female	1	30	3	9	Premium	Annual	231	2	0
1643	49	Female	7	18	0	25	Standard	Monthly	534	20	1
1644	58	Male	60	27	7	19	Premium	Monthly	940	8	1
1645	42	Female	4	24	10	0	Standard	Annual	956	22	0
1646	41	Male	52	4	6	4	Standard	Annual	793	15	0
1647	35	Male	24	10	10	6	Standard	Monthly	141	3	0
1648	65	Male	39	20	7	14	Basic	Annual	906	10	0
1649	53	Female	19	25	10	9	Standard	Annual	394	16	0
1650	57	Male	59	12	6	6	Premium	Annual	698	19	0
1651	62	Female	46	20	10	13	Basic	Quarterly	832	19	0
1652	23	Female	11	18	2	25	Standard	Monthly	449	12	1
1653	43	Male	51	28	8	13	Basic	Quarterly	218	15	0
1654	19	Female	9	11	1	22	Premium	Quarterly	768	29	0
1655	38	Male	14	11	9	21	Premium	Annual	265	2	0
1656	47	Female	52	3	1	21	Standard	Annual	588	1	0
1657	53	Male	40	1	2	29	Standard	Quarterly	275	2	0
1658	52	Female	9	30	2	2	Basic	Annual	622	24	0
1659	22	Male	51	3	0	23	Premium	Annual	903	1	0
1660	64	Male	55	5	2	10	Basic	Annual	230	17	0
1661	23	Male	55	18	10	22	Premium	Monthly	287	18	1
1662	48	Female	12	7	5	24	Premium	Quarterly	238	5	1
1663	57	Female	58	30	2	11	Standard	Monthly	783	7	0
1664	29	Male	47	25	9	1	Standard	Annual	559	7	0
1665	27	Male	14	13	0	30	Standard	Annual	793	27	0
1666	39	Male	24	28	2	5	Premium	Monthly	213	24	0
1667	62	Female	50	14	9	29	Premium	Annual	668	3	1
1668	41	Female	16	14	4	4	Standard	Monthly	814	28	0
1669	32	Female	35	29	2	19	Premium	Monthly	328	6	0
1670	30	Male	6	22	8	27	Premium	Annual	195	4	0
1671	19	Male	1	9	6	29	Premium	Quarterly	118	17	0
1672	36	Male	7	12	9	27	Standard	Monthly	303	24	0
1673	49	Female	33	19	3	10	Premium	Quarterly	979	3	0
1674	27	Female	5	19	9	15	Basic	Annual	544	11	0
1675	43	Female	40	21	10	5	Standard	Quarterly	386	27	0
1676	44	Female	42	19	0	16	Premium	Quarterly	924	12	0
1677	43	Male	12	4	7	16	Standard	Annual	308	25	0
1678	27	Female	33	26	3	11	Premium	Annual	271	17	0
1679	33	Female	1	14	0	30	Standard	Monthly	194	15	1
1680	40	Male	53	1	0	15	Basic	Annual	432	2	0
1681	64	Male	54	8	2	15	Standard	Quarterly	933	2	0
1682	52	Female	36	2	9	1	Premium	Annual	108	28	1
1683	65	Female	40	17	5	15	Premium	Monthly	130	25	0
1684	29	Male	37	11	3	18	Basic	Monthly	993	28	0
1685	25	Female	21	18	0	14	Standard	Monthly	257	30	0
1686	53	Male	5	24	2	11	Standard	Annual	792	1	0
1687	33	Female	24	1	7	4	Standard	Quarterly	306	12	0
1688	31	Male	35	23	1	2	Standard	Quarterly	329	11	0
1689	61	Female	50	6	2	3	Premium	Quarterly	787	16	0
1690	65	Male	52	11	6	10	Premium	Monthly	887	1	0
1691	65	Female	54	13	8	28	Basic	Monthly	760	30	1
1692	22	Female	17	8	1	4	Standard	Annual	658	16	0
1693	33	Male	34	28	9	19	Standard	Annual	930	19	1
1694	23	Female	18	18	6	11	Premium	Quarterly	317	10	0
1695	47	Female	17	29	5	21	Basic	Quarterly	207	5	1
1696	36	Female	9	6	5	26	Standard	Quarterly	893	11	0
1697	54	Male	49	14	10	23	Standard	Quarterly	935	17	1
1698	47	Female	46	25	0	12	Premium	Quarterly	283	23	0
1699	46	Male	56	13	1	22	Standard	Monthly	686	30	0
1700	48	Female	3	17	8	6	Premium	Annual	805	19	0
1701	32	Female	55	5	2	0	Premium	Monthly	115	2	0
1702	46	Female	18	12	2	5	Standard	Quarterly	929	20	0
1703	57	Female	19	11	9	7	Premium	Quarterly	339	12	0
1704	20	Male	23	17	1	12	Basic	Monthly	436	3	0
1705	60	Male	26	8	5	2	Premium	Quarterly	854	28	0
1706	48	Female	5	28	0	29	Basic	Monthly	215	14	1
1707	18	Female	20	26	6	7	Premium	Monthly	117	15	0
1708	49	Female	16	2	2	15	Premium	Quarterly	667	6	0
1709	41	Male	48	9	7	28	Standard	Monthly	926	12	1
1710	51	Female	56	18	10	25	Basic	Annual	663	20	1
1711	56	Female	4	26	8	13	Basic	Annual	178	16	0
1712	59	Female	26	3	6	27	Standard	Annual	121	27	1
1713	43	Male	14	28	1	19	Premium	Annual	823	18	0
1714	48	Male	58	12	3	29	Standard	Annual	141	4	0
1715	56	Male	18	16	6	24	Premium	Annual	817	1	0
1716	61	Male	25	9	10	29	Standard	Monthly	615	12	1
1717	37	Male	59	5	5	18	Basic	Annual	876	30	1
1718	52	Female	59	27	7	25	Standard	Quarterly	801	5	1
1719	64	Male	2	23	9	18	Premium	Quarterly	965	19	0
1720	43	Male	7	26	5	30	Standard	Annual	942	12	0
1721	44	Female	46	26	9	30	Premium	Annual	721	3	1
1722	54	Male	20	18	10	26	Standard	Monthly	260	18	0
1723	31	Male	20	17	6	1	Standard	Monthly	596	7	0
1724	38	Female	6	27	2	16	Standard	Quarterly	285	11	0
1725	31	Male	14	27	6	2	Standard	Monthly	120	27	0
1726	65	Female	17	6	10	30	Standard	Monthly	451	10	1
1727	62	Male	29	25	0	7	Premium	Annual	565	20	0
1728	20	Male	55	17	9	8	Standard	Quarterly	341	13	0
1729	55	Male	52	7	3	13	Basic	Monthly	943	11	0
1730	31	Female	3	22	8	28	Basic	Monthly	845	27	1
1731	52	Male	7	11	7	11	Basic	Quarterly	512	3	0
1732	40	Female	15	14	4	10	Basic	Annual	804	29	0
1733	60	Female	15	25	7	24	Premium	Monthly	782	1	1
1734	45	Male	3	13	5	28	Basic	Monthly	689	21	0
1735	65	Female	47	25	8	14	Basic	Quarterly	935	13	0
1736	18	Male	56	25	2	25	Basic	Quarterly	142	25	0
1737	60	Female	34	30	0	13	Basic	Annual	720	28	0
1738	39	Male	7	1	0	27	Basic	Monthly	734	14	0
1739	30	Female	58	23	3	20	Basic	Quarterly	103	15	0
1740	62	Male	1	6	2	18	Premium	Annual	324	29	0
1741	52	Male	17	7	2	7	Premium	Annual	501	23	0
1742	59	Female	59	9	0	12	Standard	Annual	255	17	0
1743	21	Male	51	26	10	22	Premium	Quarterly	868	17	1
1744	46	Female	37	10	1	6	Premium	Monthly	876	23	0
1745	59	Female	13	11	4	1	Standard	Monthly	489	25	0
1746	27	Female	38	25	3	17	Standard	Annual	731	28	0
1747	64	Female	32	10	7	21	Standard	Quarterly	338	15	1
1748	60	Female	4	16	7	19	Premium	Monthly	390	15	0
1749	50	Male	17	25	2	6	Standard	Quarterly	849	22	0
1750	44	Female	51	25	6	17	Standard	Quarterly	849	13	1
1751	50	Female	32	17	3	25	Premium	Monthly	727	21	1
1752	53	Male	44	17	0	1	Premium	Monthly	698	28	0
1753	60	Male	51	12	3	21	Premium	Quarterly	678	3	0
1754	52	Female	21	24	6	15	Premium	Annual	869	12	0
1755	58	Male	58	20	0	20	Standard	Annual	518	12	0
1756	44	Female	30	13	10	11	Premium	Quarterly	568	1	0
1757	58	Female	31	15	0	5	Premium	Quarterly	981	18	0
1758	49	Male	22	1	10	19	Premium	Quarterly	764	30	0
1759	24	Male	22	13	0	16	Premium	Quarterly	850	21	0
1760	37	Female	43	14	1	14	Premium	Monthly	998	22	0
1761	59	Male	2	24	10	11	Premium	Annual	130	5	0
1762	29	Female	25	7	2	3	Premium	Monthly	850	1	0
1763	25	Male	59	23	10	12	Basic	Quarterly	509	3	0
1764	44	Male	16	2	4	30	Basic	Annual	115	27	1
1765	58	Male	54	22	10	14	Standard	Annual	660	17	0
1766	27	Female	27	8	1	5	Premium	Annual	918	22	0
1767	51	Male	39	12	2	14	Premium	Quarterly	378	12	0
1768	35	Male	3	16	4	28	Standard	Monthly	440	29	0
1769	30	Female	30	19	6	16	Premium	Annual	937	24	1
1770	36	Female	18	25	4	5	Basic	Quarterly	935	12	0
1771	27	Male	2	18	8	2	Basic	Monthly	738	4	0
1772	38	Male	33	29	6	0	Standard	Monthly	741	17	0
1773	27	Female	56	16	2	8	Standard	Monthly	822	20	0
1774	62	Female	39	8	7	18	Standard	Monthly	693	18	1
1775	49	Male	35	26	8	23	Standard	Annual	248	28	1
1776	38	Male	34	17	8	29	Basic	Annual	124	14	1
1777	61	Female	20	5	7	3	Standard	Annual	932	13	1
1778	61	Female	48	2	8	15	Basic	Monthly	846	19	1
1779	41	Female	28	9	3	7	Premium	Quarterly	574	20	0
1780	18	Male	34	18	0	11	Basic	Quarterly	964	10	0
1781	62	Female	50	6	0	1	Premium	Monthly	640	19	0
1782	19	Female	26	29	6	0	Basic	Monthly	149	9	0
1783	21	Male	39	20	2	15	Standard	Quarterly	449	23	0
1784	59	Male	13	22	3	5	Basic	Quarterly	357	9	0
1785	29	Male	12	14	0	8	Basic	Annual	389	30	0
1786	30	Female	54	22	4	25	Premium	Quarterly	551	24	0
1787	47	Male	57	10	7	10	Premium	Annual	103	11	0
1788	21	Female	40	1	10	19	Standard	Annual	978	10	1
1789	26	Male	54	21	8	8	Standard	Quarterly	625	6	0
1790	47	Male	3	1	8	30	Premium	Annual	755	25	1
1791	42	Male	27	30	3	10	Standard	Annual	451	30	0
1792	35	Male	16	2	6	4	Premium	Monthly	186	2	0
1793	61	Male	28	1	0	17	Premium	Annual	679	16	0
1794	53	Male	38	24	0	8	Premium	Quarterly	821	18	0
1795	43	Female	22	8	1	23	Basic	Monthly	190	23	1
1796	36	Female	2	22	10	24	Basic	Monthly	671	26	1
1797	30	Female	47	16	8	11	Basic	Quarterly	604	2	0
1798	46	Female	50	21	3	23	Standard	Quarterly	774	10	0
1799	42	Female	7	2	3	28	Standard	Annual	716	27	1
1800	49	Male	8	26	6	19	Premium	Annual	805	28	0
1801	44	Male	47	19	7	2	Standard	Annual	630	25	0
1802	52	Male	48	8	0	5	Standard	Quarterly	681	3	0
1803	35	Female	29	18	5	21	Premium	Annual	467	22	1
1804	40	Female	26	18	9	15	Standard	Annual	250	6	0
1805	33	Male	24	21	10	24	Premium	Monthly	120	5	1
1806	26	Male	53	30	7	20	Standard	Monthly	746	11	1
1807	41	Female	15	10	9	25	Standard	Annual	470	10	1
1808	23	Male	27	1	4	4	Basic	Annual	162	18	1
1809	38	Female	34	25	2	25	Standard	Monthly	652	9	1
1810	54	Female	7	7	3	7	Basic	Quarterly	728	13	0
1811	57	Male	27	17	7	30	Premium	Quarterly	108	19	1
1812	21	Female	32	3	4	11	Basic	Monthly	449	17	0
1813	61	Male	42	2	7	4	Premium	Annual	520	6	1
1814	22	Female	9	24	1	21	Premium	Quarterly	590	13	0
1815	48	Male	20	4	4	9	Premium	Annual	884	30	0
1816	53	Male	59	10	9	22	Premium	Quarterly	207	25	1
1817	41	Male	39	9	4	26	Standard	Quarterly	233	22	0
1818	42	Male	9	28	10	5	Basic	Annual	544	15	0
1819	54	Male	9	16	4	16	Basic	Annual	929	9	0
1820	45	Male	12	19	2	19	Basic	Quarterly	739	23	0
1821	18	Male	12	2	7	22	Standard	Monthly	862	2	0
1822	22	Male	40	3	10	9	Standard	Monthly	378	14	0
1823	42	Female	12	14	1	19	Basic	Monthly	597	10	0
1824	35	Male	58	22	8	19	Standard	Monthly	316	13	1
1825	36	Male	7	5	5	28	Premium	Annual	919	4	0
1826	38	Male	17	30	2	29	Premium	Monthly	238	24	0
